,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,original,hashtags,source,Subjectivity,Polarity,analysis,label,Topic modelling LDA,Topic modeling lDA Tuning
903,903,Ifrah Mufti Ahmad,Delhi. Heartland Chandigarh,"Principal Correspondent @newindianxpress
Travel, coffee, baking, Urdu, purple prose and Amma to my chaand sa beta:)
Past @theprintindia @httweets @IndianExpress",True,2022-06-18 10:53:38,rt officialdmrc puls polio booth set list metro station delhi intensifi puls polio immun programm,RT @OfficialDMRC: Pulse Polio Booths to be set up at 110 listed metro stations in Delhi for intensified Pulse Polio Immunization Programme…,,Twitter Web App,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
904,904,Devender Kumar Kashyap,"New Delhi, India",Kya likhu apne bare me... jo likhu vo Kam hi hai...,False,2022-06-18 10:52:14,rt officialdmrc puls polio booth set list metro station delhi intensifi puls polio immun programm,RT @OfficialDMRC: Pulse Polio Booths to be set up at 110 listed metro stations in Delhi for intensified Pulse Polio Immunization Programme…,,Twitter for Android,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
905,905,vishwash solanki,"Delhi , India",India ❤️,False,2022-06-18 10:37:00,happen today metro blue line ac duct damag water leak creat mess metro caus inconveni officialdmrc httpstcoieotdex,"This is what happened today in a metro on blue line 
Ac ducts are damaged and the water is leaking which created this mess in the metro and caused inconvenience
@OfficialDMRC https://t.co/88IeoT4DEX",,Twitter for Android,0.1375,-0.0875,negative,0,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
906,906,Sagar Pandey(Roadie)🇮🇳,India,"Digital Creator-Content Creator, Reality Shows,Sports and Justical from New Delhi,India🇮🇳",False,2022-06-18 10:36:18,officialdmrc pleas find complaint refer hi teamkind updat share solut time arvindkejriw msisodia pmoindia narendramodi narendramodiin thing pm dmrc httpstcoivljlfncpm,"@OfficialDMRC  -Please find the complaints for your reference, HI Team-Kindly update and share the solutions, Why are you doing this at this time ?

@ArvindKejriwal @msisodia @PMOIndia @narendramodi @narendramodi_in 

And same things you are doing during 07:15 to 08:pm.

#DMRC https://t.co/IVlJLFNCPm",,Twitter Web App,0.2,-0.3,negative,0,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
907,907,Mushfique Khalid,Delhi,"Student by profession, Loves #railfannig and #avgeek",False,2022-06-18 10:36:00,officialdmrc pleas need lift jasola vihar shaheen bagh metro stationmanageta line work proper door close show pk led indic httpstcoqaimex,@OfficialDMRC please do the needful .. this lift no 4 of jasola vihar Shaheen bagh metro station(manageta line) is not working properly. Door is not closing and showing PK over led indicator... https://t.co/8q3aim34EX,,Twitter for Android,0.1,0.0,neutral,1,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
908,908,Pankaj Kumar,new Delhi ,,False,2022-06-18 10:35:32,rt puneet thank much team amp salut cisfhqr today support amp effort abl found miss laptop w,"RT @PuneetS02447998: Thank you so much team &amp; salute @CISFHQrs , today from there support &amp; efforts I am able to found my missing Laptop, w…",,Twitter for Android,0.2,0.2,positive,2,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
909,909,Lucky Rohilla,"New Delhi, India","Aryabhatta College























































South Campus,University Of Delhi


















Delhiite",False,2022-06-18 10:32:57,rt officialdmrc prakharrstogi hi attend clean subhash nagar metro station,RT @OfficialDMRC: @PrakharRstogi Hi. It was attended to and cleaned at Subhash Nagar Metro Station.,,Twitter for Android,0.7000000000000001,0.3666666666666667,positive,2,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
910,910,Leo,Planet here,,False,2022-06-18 10:32:01,dhanendraparmar officialdmrc parmar ji want someon smart card block time due mistak,@DhanendraParmar @OfficialDMRC Parmar ji wants someone's smart card to be blocked for a time due to his own mistake.,,Twitter for Android,0.5089285714285714,0.04464285714285714,positive,2,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
911,911,Prateek Chakraborty,"New Delhi, India","Alumni: @weareaud (AUD), @TrinityDwarka (TIPS), @vbpspaschimvihr (VBPS) & @cmrnps (CMR NPS). Ex-Copyeditor @ANI, Delhiite Bengali, Metro buff & travel freak! 😎",False,2022-06-18 10:31:39,rt officialdmrc puls polio booth set list metro station delhi intensifi puls polio immun programm,RT @OfficialDMRC: Pulse Polio Booths to be set up at 110 listed metro stations in Delhi for intensified Pulse Polio Immunization Programme…,,Twitter for Android,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
912,912,Rohan Rana,"Delhi, India",,False,2022-06-18 10:31:07,officialdmrc updat,@OfficialDMRC any update ......,,Twitter for Android,0.0,0.0,neutral,1,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
913,913,Zaid,,🇮🇳,False,2022-06-18 10:30:46,rt officialdmrc puls polio booth set list metro station delhi intensifi puls polio immun programm,RT @OfficialDMRC: Pulse Polio Booths to be set up at 110 listed metro stations in Delhi for intensified Pulse Polio Immunization Programme…,,Twitter for Android,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
914,914,Sagar Pandey(Roadie)🇮🇳,India,"Digital Creator-Content Creator, Reality Shows,Sports and Justical from New Delhi,India🇮🇳",False,2022-06-18 10:29:00,delhi metro team understand situat scenario observ sinc mani day collect crowd metro time understand situat maintain time metro officialdmrc dmrc,"In Delhi Metro Team has to be understand the situation of scenario, I have been observed since many days that they are collecting the crowd for a metro but at this time you will have to understand the situation which is maintain the timing of metro.
@OfficialDMRC 
#DMRC",,Twitter Web App,0.0,0.0,neutral,1,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
915,915,Riyanshu Jain,"New Delhi, India","I came to this place having a price to play...🤘🤘🤘
Geo lover😍
Proud DU student!!!",False,2022-06-18 10:15:03,rt officialdmrc puls polio booth set list metro station delhi intensifi puls polio immun programm,RT @OfficialDMRC: Pulse Polio Booths to be set up at 110 listed metro stations in Delhi for intensified Pulse Polio Immunization Programme…,,Twitter for Android,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
916,916,moon's •ᴗ•,Earth,"everythinggoes. 🌱
https://t.co/0M3RBdcRmi",False,2022-06-18 09:56:49,rt officialdmrc puls polio booth set list metro station delhi intensifi puls polio immun programm,RT @OfficialDMRC: Pulse Polio Booths to be set up at 110 listed metro stations in Delhi for intensified Pulse Polio Immunization Programme…,,Twitter for Android,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
917,917,Vishal Lavania,"नई दिल्ली, भारत",Mechanical Engineer and a Proud Indian,False,2022-06-18 09:50:46,officialdmrc pleas repli,@OfficialDMRC Please reply,,Twitter for Android,0.0,0.0,neutral,1,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
918,918,Rohit Sharma,"New Delhi, India","PS to Shri Kailash Gahlot (Minister, GNTD & MLA Najafgarh)",False,2022-06-18 09:50:18,rt kgahlot happi bear wit start great partnership dtchqdelhi amp officialdmrc delhi transport lifelin,"RT @kgahlot: Happy to bear witness to the start of a great partnership between @dtchq_delhi &amp; @OfficialDMRC, 2 of Delhi's transport lifelin…",,Twitter for iPhone,0.75,0.8,positive,2,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
919,919,Harsh jain,,"भारत माता की जय🚩🇮🇳
जय हिंद🚩🚩🚩
जय श्री राम 🚩🚩🚩",False,2022-06-18 09:47:32,rt officialdmrc puls polio booth set list metro station delhi intensifi puls polio immun programm,RT @OfficialDMRC: Pulse Polio Booths to be set up at 110 listed metro stations in Delhi for intensified Pulse Polio Immunization Programme…,,Twitter for Android,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
920,920,Rajendra Sharma,"Delhi, India","Social & Political Analyst
देश में बेरोजगारी (युवाओं, मजदूरों, किसानों, महिलाओ) का स्थाई समाधान: #राष्ट्रीय_रोज़गार_नीति लागू हो।",False,2022-06-18 09:47:23,rt kgahlot happi bear wit start great partnership dtchqdelhi amp officialdmrc delhi transport lifelin,"RT @kgahlot: Happy to bear witness to the start of a great partnership between @dtchq_delhi &amp; @OfficialDMRC, 2 of Delhi's transport lifelin…",,Twitter for Android,0.75,0.8,positive,2,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
921,921,Sushil,,,False,2022-06-18 09:47:02,officialdmrc govind puri metro station,@OfficialDMRC Govind puri metro station,,Twitter for Android,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
922,922,Anuradha Tanwar,New Delhi,"Journalist- @Dillitak (@IndiaToday Group)| Ex- @TV9Bharatvarsh| @SaharaSamayNews| @news18india| Sports,Indian Politics & Defence|Tweets are personal.",False,2022-06-18 09:41:07,rt officialdmrc puls polio booth set list metro station delhi intensifi puls polio immun programm,RT @OfficialDMRC: Pulse Polio Booths to be set up at 110 listed metro stations in Delhi for intensified Pulse Polio Immunization Programme…,,Twitter for iPhone,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
923,923,Kamal Nayan,,,False,2022-06-18 09:40:18,cat sit track uttam nagar east station abl move may get hurt moveofficialdmrc httpstcofoukuvbccw,"There is a cat sitting on the track of Uttam Nagar East station and she is not able to move, she may get hurt if she does not move.@OfficialDMRC https://t.co/FoukuvBCCw",,Twitter for Android,0.0,0.0,neutral,1,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
924,924,Gaurav Lamba ✨ 🇮🇳 #MI💙,"नई दिल्ली, भारत",https://t.co/Q1N94PETKY,False,2022-06-18 09:38:39,rt officialdmrc puls polio booth set list metro station delhi intensifi puls polio immun programm,RT @OfficialDMRC: Pulse Polio Booths to be set up at 110 listed metro stations in Delhi for intensified Pulse Polio Immunization Programme…,,Twitter for Android,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
925,925,Ritika Singh,,,False,2022-06-18 09:18:51,drishtisashakt officialdmrc arvindkejriw dcpdelhimetro smritiirani amitshah hmoindia unwomenindia un uninindia pmoindia deshkementor first start travel metro difficult navig differ platform although mani sign place way difficult understand godrishtisashakt arvindkejriw officialdmrc amitshah,@DrishtiSashakt @OfficialDMRC @ArvindKejriwal @DCP_DelhiMetro @smritiirani @AmitShah @HMOIndia @unwomenindia @UN @UNinIndia @PMOIndia @DeshKeMentor When I first started travelling in metro it was difficult for me to navigate through different platforms although there are many signs but some of them are placed in such a way that its difficult to understand where to go.@DrishtiSashakt @ArvindKejriwal @OfficialDMRC @AmitShah,,Twitter for Android,0.7777777777777777,-0.25,negative,0,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
926,926,Ritika Singh,,,False,2022-06-18 09:13:52,rt drishtisashakt sashakt drishti organ comedi night aakash gupta delhi metro april pm platform goog,"RT @DrishtiSashakt: Sashakt drishti is organizing a COMEDY NIGHT BY AAKASH GUPTA on Delhi metro on 27 April 2022 at 8:30 PM.
PLATFORM- Goog…",,Twitter for Android,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
927,927,Sonu,,Say sweet,False,2022-06-18 09:01:22,officialdmrc paytm paytmcar sir metro card recharg paytm wallet recharg show success card top show machin concern dmrc counter execut said dmrc respons amp mot role regard kind look httpstcondtwlbsht,"@OfficialDMRC, @Paytm ,@Paytmcare 
Sir , I have metro card  recharge through paytm wallet recharge showing successful but card  top up not showing on machine 
So concern with DMRC counter executive he said dmrc not responsible &amp; mot role in this regarding 
So kindly look. https://t.co/nDt7WLBSHT",,Twitter for Android,0.4666666666666666,0.4666666666666666,positive,2,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
928,928,Mushfique Khalid,Delhi,"Student by profession, Loves #railfannig and #avgeek",False,2022-06-18 08:48:11,officialdmrc pleas need lift jasola vihar shaheen bagh metro stationmanageta line work proper door close show pk led indic httpstcorhvouufz,@OfficialDMRC please do the needful .. this lift no 4 of jasola vihar Shaheen bagh metro station(manageta line) is not working properly. Door is not closing and showing PK over led indicator... https://t.co/R5HvOuUfz4,,Twitter for Android,0.1,0.0,neutral,1,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
929,929,parikshit jain,,,False,2022-06-18 08:38:06,officialdmrc yeah right decis taken disturb element alway get activ friday even,@OfficialDMRC Yeah right decision taken as disturbing element always get activated friday evening.,,Twitter for Android,0.5357142857142857,0.2857142857142857,positive,2,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
930,930,AaRRRnav,Hong Kong,"Despite being a Computer Science student, I talk a lot about movies and Indian politics.",False,2022-06-18 08:29:00,officialdmrc prakharrstogi also start use cctv record,@OfficialDMRC @PrakharRstogi Also start using your CCTV recordings,,Twitter for iPhone,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
931,931,Riyaz Ahmed,"New Delhi, India",,False,2022-06-18 08:25:48,officialdmrc pink line peera garhi interchang work punjabi bagh,@OfficialDMRC Pink line to peera garhi interchange is working on punjabi bagh,,Twitter for Android,0.3,-0.1,negative,0,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
